"name","Deciduous woodland","Coniferous woodland","Arable","Improved grassland","Neutral grassland","Calacareous grassland","Acid grassland","Fen","Heather","Heather grassland","Bog","Inland rock","Saltwater","Freshwater","Supralittoral rock","Supralittoral sediment","Littoral rock","Littoral sediment","Saltmarsh","Urban","Suburban","total_ceh","surface_water_area","foreshore_area","tidal_water_area","original_bua_area","200m_buff_area","class","population_counts","long","lat","imdd_weight_av","country","lc_lu_total","Littoral sediment_1","Saltwater_1","Freshwater_1","total_cover","green","blue","grey","bgg_check","perc_green","perc_blue","perc_grey"
"Barking and Dagenham",474235.5776,1669.007239,1513706.571,5100322.501,100.0235985,100.0245152,0,489816.5831,0,0,0,0,0,100919.785,0,100.0284306,0,200.0518587,73523.89589,25719982.13,5145838.971,38620515.150232,579632,507867,760181,30244148,40468895,"inland",218900,51.542017,0.12695395,2.688254733,"england",40468195.150232,508067.0518587,760181,680551.785,40468195.150232,7090133.7049527,2512240.3442793,30865821.101,40468195.150232,17.5202617231425,6.20793770256615,76.2718005742914
"Barnet",6815399.044,203098.45,1180312.782,13072702.05,0,300.1196151,2340.370724,0,117811.4993,124616.9382,0,0,0,63565.01023,0,0,0,0,0,12339999.59,52766436.22,86686582.0740691,426121,0,0,66657222,87112703,"inland",389300,51.61516337,-0.209133175,6.647644167,"england",87112703.0740691,0,0,489686.01023,87112703.0740691,21516581.2538391,489686.01023,65106435.81,87112703.0740691,24.6997056623811,0.562129279599596,74.7381650580193
"Barnsley",2840917.433,593.9169672,2499929.962,3773620.945,0,11856.04656,1501.144775,500.3821678,7006.069022,216435.7729,0,0,0,77920.82032,0,0,0,0,0,4628181.196,14029091.33,28087555.018712,203356,0,0,17945004,28290911,"inland",71405,53.5596816,-1.46696168,3.259674154,"england",28290911.018712,0,0,281276.82032,28290911.018712,9351861.2902242,281777.2024878,18657272.526,28290911.018712,33.0560627193615,0.995999041181207,65.9479382394573
"Barnstaple",1131849.883,19000.87535,1007014.89,3308954.225,110208.2681,0,0,127998.722,100.0279479,21765.49153,0,0,0,0,7099.983118,5996.644236,72594.84929,277363.6363,336768.0595,2344521.134,7184671.279,15955907.9683719,84338,21956,133156,9200130,16195359,"inland",31275,51.07727106,-4.056386753,5.449015033,"england",16195357.9683719,299319.6363,133156,84338,16195357.9683719,5598893.6609279,1067271.894444,9529192.413,16195357.9683719,34.5709781275724,6.58998644258612,58.8390354298415
"Barrow-in-Furness",862506.9952,0,880021.8042,7963788.8,47418.6983,0,0,10438.42644,0,0,0,0,72.63496216,15892.83947,0,1435417.458,1801.143745,1510080.814,941877.9993,6515005.381,6694903.134,26879226.1286172,950623,128684,396704,16286692,28355238,"coastal",55255,54.11658456,-3.225007216,4.103389636,"england",28355237.1286172,1638764.814,396776.63496216,966515.83947,28355237.1286172,9753736.2977,5391592.31591716,13209908.515,28355237.1286172,34.3983591230707,19.0144497521263,46.5871911248031
"Barry (Vale of Glamorgan)",1229449.485,30983.45061,591166.1491,3308917.956,330.9047154,138728.545,2287.177628,52439.88916,252014.583,0,0,10006.09749,0,38787.10744,0,500.3013906,0,1093917.094,164489.5821,4963068.884,9374562.627,21251649.833634,595336,35798,378229,15810867,22261424,"coastal",56587,51.40853181,-3.264750415,5.322325136,"wales",22261012.833634,1129715.094,378229,634123.10744,22261012.833634,5563884.3485434,2359496.9740906,14337631.511,22261012.833634,24.9938508643999,10.5992345978331,64.406914537767
"Basildon",3711125.504,17627.06801,3824827.721,7053738.743,12072.01348,350456.9974,0,181362.1302,100.0106137,0,0,0,0,50283.20816,0,3000.182311,0,0,17498.14346,7741763.482,17677076.7,40640931.9036347,279080,1527,1807,26064017,40923346,"inland",115955,51.57119748,0.437969499,3.716734811,"england",40923345.9036347,1527,1807,329363.20816,40923345.9036347,14969948.0575037,534557.664131,25418840.182,40923345.9036347,36.5804597032573,1.30624134544073,62.113298951302
"Basingstoke",2907134.562,262131.353,4041401.709,4113455.049,53169.50453,983402.6743,0,28450.34704,286096.5887,15611.51987,0,0,0,171197.5136,0,0,0,0,0,4072877.616,22229449.58,39164378.01704,87168,0,0,29735817,39251546,"inland",117210,51.26577674,-1.103062106,6.717665525,"england",39251546.01704,0,0,258365.5136,39251546.01704,12662402.9604,286815.86064,26302327.196,39251546.01704,32.2596285886496,0.730712264213712,67.0096591471367
"Bath",4427267.873,50588.76979,1029555.435,8460005.079,0,35565.10221,34030.00975,1400.16869,3205.747368,0,0,41100.39451,0,58188.50025,0,0,0,0,0,1249313.858,18960825.11,34351046.047568,360682,1,0,22838466,34711729,"inland",94080,51.38158308,-2.366003129,8.15008351,"england",34711729.047568,1,0,418870.50025,34711729.047568,14081318.410628,420271.66894,20210138.968,34711729.047568,40.5664563448607,1.21074829883603,58.2227953563033
"Bathgate",1970242.93,14135.02227,1432961.089,2845128.185,300.1628555,0,1000.546684,19073.99392,33689.42395,63846.40997,36503.67791,30383.29924,0,1431.87851,0,0,0,0,0,1408420.219,5790928.988,13648045.8263095,138753,0,0,8675941,13786799,"inland",23530,55.8956559,-3.638586809,5.78999313,"scotland",13786798.8263095,0,0,140184.87851,13786798.8263095,6391687.0689695,195762.55034,7199349.207,13786798.8263095,46.3609221364148,1.41992751766584,52.2191503459193
"Batley",1505234.389,0,372239.6076,3395184.677,0,13919.5785,2401.876774,0,4657.087132,56046.62267,0,0,0,11406.75113,0,0,0,0,0,3049031.903,8386420.812,16796543.304806,28781,0,0,10518242,16825324,"inland",44500,53.71881112,-1.639161853,3.46590628,"england",16825324.304806,0,0,40187.75113,16825324.304806,5349683.838676,40187.75113,11435452.715,16825324.304806,31.7954277835103,0.238852757913978,67.9657194585757
"Beaconsfield",1898316.625,104327.5297,587366.7704,2278921.818,130.1713338,9304.535801,0,1400.804623,41134.51825,1898.661825,0,0,0,23678.44857,0,0,0,0,0,380637.075,5990127.3,11317244.2585028,19258,0,0,6609472,11336503,"inland",14145,51.60732409,-0.649361394,9.572060154,"england",11336502.2585028,0,0,42936.44857,11336502.2585028,4921400.6303098,44337.253193,6370764.375,11336502.2585028,43.4119847382253,0.39110170123016,56.1969135605446
"Bearsden",1351673.858,3801.004488,307154.6101,1664539.021,4587.535914,0,0,0,0,55348.20416,0,1300.344479,0,621.2593193,0,0,0,0,0,356779.654,8587841.359,12333646.8504603,160312,0,0,8755552,12493959,"inland",28500,55.91962032,-4.330157049,9.386402409,"scotland",12493958.8504603,0,0,160933.2593193,12493958.8504603,3388404.578141,160933.2593193,8944621.013,12493958.8504603,27.1203436692619,1.28808859742139,71.5915677333167
"Bebington",2329738.89,0,1097970.064,1120269.832,3656839.627,0,0,0,0,0,2501.733092,0,0,7306.085745,0,69825.21043,0,846798.1722,187084.3625,4088633.949,13052989.59,26459957.515967,267776,8222,315,17799168,26703156,"estuarine",57600,53.34098822,-2.999733447,5.950517791,"england",26736270.515967,855020.1722,315,275082.085745,26736270.515967,8204818.413,1389828.563967,17141623.539,26736270.515967,30.6879690198379,5.19828883066166,64.1137421495005
"Bedford",1477632.719,66472.11609,2928217.173,7248167.413,0,731.6887122,3488.681357,1930.576681,0,0,0,0,0,303663.6705,0,0,0,0,0,4870723.424,15392682.67,32293710.1323402,881430,0,0,22356690,33175140,"inland",97235,52.13925438,-0.459520524,5.456187204,"england",33175140.1323402,0,0,1185093.6705,33175140.1323402,11724709.7911592,1187024.247181,20263406.094,33175140.1323402,35.3418546067559,3.57805345341662,61.0800919398275
"Bedworth",402555.8327,11108.51422,1214532.054,2099200.641,25611.63278,0,0,13744.00908,0,0,0,0,0,92366.93367,0,0,0,0,0,2016841.418,5349363.855,11225324.89045,166483,0,0,7041023,11391808,"inland",31090,52.47318391,-1.487109134,4.09950314,"england",11391807.89045,0,0,258849.93367,11391807.89045,3753008.6747,272593.94275,7366205.273,11391807.89045,32.9448030619111,2.39289448497917,64.6623024531097
"Beeston (Broxtowe)",1198592.147,28825.69521,1044943.186,2670851.042,500.3674514,100.0736399,0,7002.734054,0,11195.7932,0,0,0,94808.90261,0,0,0,0,0,2255143.67,11774621.26,19086584.8711653,563887,0,0,13467356,19650472,"inland",52355,52.9233948,-1.235332074,7.932639641,"england",19650471.8711653,0,0,658695.90261,19650471.8711653,4955008.3045013,665698.636664,14029764.93,19650471.8711653,25.2157217240782,3.38769796994459,71.3965803059772
"Bellshill",1355869.179,0,997781.8668,849038.6873,3791.266564,0,0,0,0,2828.787321,3275.333162,0,0,3044.97655883,0,0,0,0,0,1626159.733,5867951.532,10709741.3617058,75230,0,0,7197276,10782020,"inland",19530,55.8197929,-4.024485462,5.213028175,"scotland",10784971.3617058,0,0,78274.97655883,10784971.3617058,3209309.786985,81550.30972083,7494111.265,10784971.3617058,29.757239767741,0.756147670548208,69.4866125617108
"Beverley",129714.5211,0,1565314.741,2651234.989,50683.38594,3865.121381,400.216396,317.9760802,300.1630407,500.2709143,0,78152.53519,0,10050.50649,0,0,0,0,0,910688.42,6963415.821,12364638.6675322,56734,5102,21055,8310689,12447530,"inland",30930,53.84295536,-0.42823197,8.093893105,"england",12447529.6675322,5102,21055,66784.50649,12447529.6675322,4480165.943962,93259.4825702,7874104.241,12447529.6675322,35.9924102502679,0.749220809759992,63.2583689399721
"Bexhill-on-Sea",1263742.328,11987.70838,662091.8784,3033892.491,200.0062964,162949.8319,0,192952.1845,0,0,0,0,0,3981.501186,0,456762.2758,0,669715.7848,3717.431769,1796000.969,9778777.817,18036772.2080314,87879,45505,298871,12295732,18468927,"coastal",43755,50.84872239,0.447225827,5.852159333,"england",18469027.2080314,715220.7848,298871,91860.501186,18469027.2080314,5134864.2439764,1759384.178055,11574778.786,18469027.2080314,27.8025701415582,9.52613344621593,62.6712964122258
"Bexley",4239079.229,192670.9112,1490499.033,7536356.686,0,173781.9058,0,1134873.094,0,0,0,0,0,96181.04419,0,2600.575941,0,6786.184059,224683.6802,18369455.17,27624351.83,61091319.34339,526414,669658,951206,47579644,63433991,"inland",246500,51.46868654,0.147418429,6.433522585,"england",63238597.34339,676444.184059,951206,622595.04419,63238597.34339,13632387.765,3612402.57839,45993807,63238597.34339,21.5570685272717,5.71233823984805,72.7305932328803
"Bicester",658614.7966,31173.69668,2234733.979,2803697.409,415342.9342,0,0,85438.55421,0,0,0,0,0,26330.44916,0,0,0,0,0,2814896.544,6959868.881,16030097.24385,101407,0,0,9957108,16131505,"inland",37755,51.89915825,-1.154065078,7.554539486,"england",16131504.24385,0,0,127737.44916,16131504.24385,6143562.81548,213176.00337,9774765.425,16131504.24385,38.0842525446576,1.32148868541675,60.5942587699256
"Billericay",1940760.701,25268.57273,1686732.421,2992897.84,0,79244.22084,0,0,0,0,0,0,0,17481.35892,0,0,0,0,0,402817.9635,7603307.17,14748510.24799,53307,0,0,8215244,14801817,"inland",34075,51.6287069,0.423554978,9.035610511,"england",14801817.24799,0,0,70788.35892,14801817.24799,6724903.75557,70788.35892,8006125.1335,14801817.24799,45.4329603108916,0.478241000642084,54.0887986884663
"Billingham",1075034.86,0,1056943.887,1019403.092,505667.7424,0,0,304.5726167,0,4734.848117,0,0,61.62739071,7248.063509,0,3659.366933,1501.10475,500.3684436,6342.200526,7089841.789,7713269.16,18484512.682686,253453,89384,586447,12498671,19414987,"inland",33920,54.59882639,-1.271412609,3.931263986,"england",19413796.682686,89884.3684436,586508.62739071,260701.063509,19413796.682686,3661784.429517,948901.30416901,14803110.949,19413796.682686,18.8617635662308,4.88776780595049,76.2504686278187
"Bilston (Wolverhampton)",533961.4156,6416.0266,232033.3152,717530.406,9242.620604,0,0,0,0,0,0,0,0,50944.05381,0,0,0,0,0,4684585.474,5719488.992,11954202.303814,201478,0,0,8440475,12155681,"inland",34640,52.56327564,-2.073643476,1.819130063,"england",12155680.303814,0,0,252422.05381,12155680.303814,1499183.784004,252422.05381,10404074.466,12155680.303814,12.3331952349357,2.07657693770376,85.5902278273606
"Birkenhead",1706843.334,0,463634.923,1098022.052,3460419.382,0,0,0,0,0,2001.336814,0,0,7784.459217,0,44203.8429,0,1079739.397,69843.02901,7757142.125,17826134.89,33515768.770941,720449,25826,8837,26582372,34270878,"estuarine",109835,53.38475077,-3.058117141,3.211015198,"england",34270880.770941,1105565.397,8837,728233.459217,34270880.770941,6728919.691,1958684.064941,25583277.015,34270880.770941,19.6345105221386,5.71530121455708,74.6501882633043
"Birmingham",9996804.845,376954.3835,7982922.982,23574885.02,200807.357,2584.57838,0,166589.09,17813.89979,0,0,0,0,737883.4715,0,0,0,0,0,71414691.16,139954868.2,254426804.98717,2804206,24,0,221080752,257231936,"inland",1121375,52.4804928,-1.861740354,2.813089177,"england",257231034.98717,24,0,3542089.4715,257231034.98717,42152773.06567,3708702.5615,211369559.36,257231034.98717,16.387125708907,1.44177881245355,82.1710954786395
"Bishop's Stortford",1359531.47,19384.43227,2823786.425,3095273.309,0,0,8682.215615,0,0,0,0,0,0,28453.16013,0,0,0,0,0,1690153.951,7669852.135,16695117.098015,132973,0,0,10065054,16828090,"inland",40915,51.8691223,0.162074258,9.222189347,"england",16828090.098015,0,0,161426.16013,16828090.098015,7306657.851885,161426.16013,9360006.086,16828090.098015,43.419412478347,0.959266079452721,55.6213214422003
"Bishop Auckland",1072555.327,0,1942224.149,2720559.183,0,2301.811263,100.0789012,0,200.1577173,2707.360632,0,0,0,966.6276304,0,0,0,0,0,1018033.096,5535389.958,12295037.7491439,99446,0,0,6680883,12394484,"inland",23355,54.64999571,-1.692936152,3.292972756,"england",12394483.7491439,0,0,100412.6276304,12394483.7491439,5740648.0675135,100412.6276304,6553423.054,12394483.7491439,46.3161530863277,0.810139652951141,52.8737072607211
"Blackburn (Blackburn with Darwen)",3563430.48,166511.517,1546553.146,10091880.28,56661.40001,0,130046.5519,300.2325865,24694.86138,14713.96687,0,0,0,23677.29245,0,0,0,0,0,8277026.343,17875465.94,41770962.0111965,631551,110,0,31028976,42402723,"inland",124955,53.74654512,-2.48413445,3.934307051,"england",42402623.0111965,110,0,655228.29245,42402623.0111965,15594492.20316,655638.5250365,26152492.283,42402623.0111965,36.777187578802,1.54622162139209,61.6765907998059
"Blackpool",550760.8452,0,7294286.686,4589347.116,153222.5936,400.2754486,0,27846.53676,0,0,0,0,0,2418.787919,0,483036.3086,600.4070501,2596354.891,5003.392995,15227098.93,15939169.91,46869546.6805727,347138,40593,60711,35375479,47317789,"coastal",149070,53.79675633,-3.016898988,3.15294643,"england",47317988.6805727,2636947.891,60711,349556.787919,47317988.6805727,12588017.5162486,3563702.3243241,31166268.84,47317988.6805727,26.6030274473962,7.53139011968876,65.865582432915
"Bletchley",844156.9448,7833.20471,2110360.039,2033923.188,156869.1465,0,0,1433.382879,0,0,0,0,0,184018.2702,0,0,0,0,0,3677227.28,8412724.816,17428546.272089,313073,0,0,11482037,17741719,"inland",45010,51.99267267,-0.73749495,4.455317245,"england",17741619.272089,0,0,497091.2702,17741619.272089,5153142.52301,498524.653079,12089952.096,17741619.272089,29.0455028032131,2.80991630715059,68.1445808896363
"Bloxwich",1337801.153,1381.680734,328136.8524,2144446.529,2101.675597,0,0,0,271.27941698,16757.37422,0,0,0,51012.29629,0,0,0,0,0,2340789.476,8619944.329,14842642.645658,307634,0,0,10719797,15150229,"inland",51875,52.61130599,-1.99796785,1.998227299,"england",15150276.645658,0,0,358646.29629,15150276.645658,3830896.54436798,358646.29629,10960733.805,15150276.645658,25.2859841042302,2.36725905855182,72.346756837218
"Blyth (Northumberland)",557063.1736,0,1200589.365,560266.5084,11615.54245,0,0,0,0,1277.790809,0,0,1080.39384,0,0,124534.6887,360294.2761,586165.579,0,9261555.957,2174994.349,14839437.623899,42356,496457,1290718,11767865,16668969,"coastal",39730,55.12113427,-1.525314084,3.207737148,"england",16668968.623899,1082622.579,1291798.39384,42356,16668968.623899,2330812.380259,2901605.93764,11436550.306,16668968.623899,13.9829429933488,17.4072313837093,68.6098256229419
"Bognor Regis",46800.72968,4505.536898,1781829.716,3213674.057,46410.82341,0,400.234974,153717.4637,41957.74997,0,0,0,4545.40584,570.0181629,0,64051.58136,0,901369.6379,3101.752439,11844268.65,4580285.517,22687488.8743339,125869,460933,617895,16656597,23892184,"coastal",68435,50.79282598,-0.686762257,6.102991085,"england",23892185.8743339,1362302.6379,622440.40584,126439.0181629,23892185.8743339,5135578.847932,2332052.8594019,16424554.167,23892185.8743339,21.4948053516061,9.76073462540361,68.7444600229903
"Bolton (Bolton)",5847481.545,63521.73189,342875.185,10739045.02,819171.4435,0,10729.87976,2201.716077,24752.95345,197052.0267,0,2001.559616,0,27602.79959,0,0,0,0,0,9456196.574,25337732.6,52870365.034583,956857,0,0,38595625,53827222,"inland",184090,53.58923159,-2.433847488,4.357166509,"england",53827222.034583,0,0,984459.79959,53827222.034583,18046631.344916,986661.515667,34793929.174,53827222.034583,33.5269602680246,1.83301585772546,64.64002387425
"Bootle (Sefton)",340853.4645,0,552498.0473,135635.7204,2139463.948,0,0,0,0,0,4603.202483,0,0,2432.38547,0,0,0,0,0,5295055.351,7201093.227,15671635.346153,128726,1795,29082,13059674,15800362,"estuarine",53720,53.45651175,-2.995869205,1.928431026,"england",15831238.346153,1795,29082,131158.38547,15831238.346153,3168451.1802,166638.587953,12496148.578,15831238.346153,20.0139187530452,1.05259351359266,78.9334877333621
"Borehamwood",1063629.666,24628.67087,546792.828,3154975.901,0,200.0908227,100.0444625,0,33826.1621,53310.7889,0,0,0,4156.801864,0,0,0,0,0,1209645.79,6571629.333,12662896.0770192,25989,0,0,7784098,12688885,"inland",39765,51.6596723,-0.27560663,5.853799484,"england",12688885.0770192,0,0,30145.801864,12688885.0770192,4877464.1521552,30145.801864,7781275.123,12688885.0770192,38.4388708901522,0.237576443328319,61.3235526665195
"Boston",258815.6908,9612.268288,6572170.129,2600629.071,363.0469989,0,0,300.1074051,644.4107521,0,0,0,0,68460.12939,0,903.8507485,0,100297.7167,122917.6772,4053037.213,9835158.836,23623310.1472826,617585,65705,65289,14132031,24371889,"inland",45340,52.97393828,-0.021149005,5.495478156,"england",24371889.1472826,166002.7167,65289,686045.12939,24371889.1472826,9442234.616839,1041458.4814436,13888196.049,24371889.1472826,38.7423172646909,4.27319554569581,56.9844871896133
"Bournemouth",954292.6122,1187772.545,464214.3167,5776301.23,34900.15728,800.6352822,0,12418.33333,396664.2937,0,0,0,0.027438823,179931.8881,0,244290.6195,0,242505.9615,104801.7665,8755218.98,28992433.13,47346546.496531,219031,129243,1276514,38775819,49032925,"coastal",196455,50.74089814,-1.874901438,5.650075486,"england",48971334.496531,371748.9615,1276514.02743882,398962.8881,48971334.496531,8814945.7901622,2408736.59636882,37747652.11,48971334.496531,18.0002155971196,4.91866644258888,77.0811179602915
"Bracknell",2318207.629,1489555.051,534695.1422,2741302.458,14346.40395,100.0617974,0,300.1811792,173397.4126,349.7556335,0,0,0,107969.5279,0,0,0,0,0,2247689.335,15474283.01,25102195.9682601,132744,0,0,18975369,25234940,"inland",78675,51.40832785,-0.756450882,7.321946572,"england",25234939.9682601,0,0,240713.5279,25234939.9682601,7271953.9141809,241013.7090792,17721972.345,25234939.9682601,28.8170050070553,0.955079383514846,70.2279156094299
"Bradford",4857816.935,33248.97123,582722.2018,14215250.06,0,271120.29,338212.377508,0,75255.27758,453062.6875,0,50940.44493,0,117038.074,0,0,0,0,0,20024494.59,41068438.48,82087600.389548,371656,0,0,63776692,82456955,"inland",333950,53.79276227,-1.763720184,2.485350808,"england",82459256.389548,0,0,488694.074,82459256.389548,20877629.245548,488694.074,61092933.07,82459256.389548,25.3187212202344,0.592649140190335,74.0886296395752
"Braintree",809166.8193,8763.245841,2770648.601,3227736.283,0,0,5430.113476,96.90646519,0,0,0,0,0,7481.80428,0,0,0,0,0,2075192.257,7675240.675,16579756.7053622,130117,0,0,10453499,16709873,"inland",43190,51.88252462,0.555079324,5.797914268,"england",16709873.7053622,0,0,137598.80428,16709873.7053622,6821745.062617,137695.71074519,9750432.932,16709873.7053622,40.8246356788915,0.824038009940216,58.3513263111683
"Brent",953688.5032,8775.411581,156466.4099,4319838.016,0,0,0,0,17844.74001,600.2667,0,0,0,56512.29263,0,0,0,0,0,20861662.55,23829024.66,50204412.850021,428212,0,0,40901209,50632624,"inland",339800,51.56002644,-0.277925926,4.224770661,"england",50632624.850021,0,0,484724.29263,50632624.850021,5457213.347391,484724.29263,44690687.21,50632624.850021,10.7780573564097,0.957335895711121,88.2646067478792
"Brentwood",3655122.977,203393.189,1538935.939,5150152.703,0,3200.547866,0,0,200.0352769,4181.45398,0,0,0,31764.782,0,0,0,0,0,1227855.199,12763574.3,24578381.1261229,126553,0,0,14402405,24704935,"inland",55340,51.62500547,0.299617695,8.257401663,"england",24704934.1261229,0,0,158317.782,24704934.1261229,10555186.8451229,158317.782,13991429.499,24704934.1261229,42.7250151376113,0.640834665624934,56.6341501967638
"Bridgend",1735413.842,42812.46368,950160.8094,3346159.535,200207.2602,0,4552.508327,242791.1449,100.0501303,76124.2753,0,0,0,0,0,0,0,0,0,2637117.612,13398760.09,22634199.5909373,148035,0,0,16313891,22782235,"inland",145500,51.50955158,-3.565638915,7.120221708,"wales",22782234.5909373,0,0,148035,22782234.5909373,6355530.7440373,390826.1449,16035877.702,22782234.5909373,27.8968716552744,1.71548643896183,70.3876419057638
"Bridgwater",171966.9281,4927.965936,729063.0025,5248957.054,84916.2062,0,0,152165.2984,31951.62899,0,0,100.0676989,0,22866.3154,0,0,0,197970.0296,502383.7843,7875568.212,4382698.041,19405534.5341249,537116,7217,31583,12337113,19981451,"inland",47860,51.12444197,-3.003779914,4.392035464,"england",19981450.5341249,205187.0296,31583,559982.3154,19981450.5341249,6271882.8534249,1451301.4277,12258266.253,19981450.5341249,31.388526286986,7.26324360296779,61.3482301100462
"Bridlington",274606.5829,0,1899482.148,2243313.287,0,0,0,0,0,0,0,300.138273,0,2265.335252,0,0,1000.447619,595565.4468,1700.777449,1974784.554,6198213.99,13191232.707293,14829,36578,254093,8934070,13496935,"coastal",34845,54.08950427,-0.203126312,3.958234723,"england",13496732.707293,632143.4468,254093,17094.335252,13496732.707293,4417702.156173,906032.00712,8172998.544,13496732.707293,32.731641442272,6.71297288587795,60.55538567185
"Brierley Hill",645763.4991,2384.084522,144866.9708,564783.2245,3967.038668,0,0,0,200.1593175,0,0,0,0,70756.21619,0,0,0,0,0,3584785.501,6347108.079,11364614.7730975,276000,0,0,8401685,11640615,"inland",32305,52.47539116,-2.120041445,3.728728939,"england",11640614.7730975,0,0,346756.21619,11640614.7730975,1361964.9769075,346756.21619,9931893.58,11640614.7730975,11.7001120942093,2.97884796421049,85.3210399415802
"Brighouse",2715263.833,0,429203.6565,4908717.116,0,30771.35951,0,0,7549.349798,153961.8491,0,0,0,81087.16097,0,0,0,0,0,2639878.249,7608737.565,18575170.138878,254378,890,0,9982285,18832840,"inland",33160,53.70437299,-1.786986377,5.74081538,"england",18830438.138878,890,0,335465.16097,18830438.138878,8245467.163908,336355.16097,10248615.814,18830438.138878,43.7879729780908,1.78623119913258,54.4257958227766
"Brighton and Hove",1609772.452,15871.58395,2842327.232,3711146.421,0,9160901.087,0,0,0,100.0350449,0,0,2941.645985,14464.92621,0,519589.4692,0,529281.4999,52614.19266,10662722.81,29033608.56,58155341.9149499,184643,109392,1837602,41979507,60290262,"coastal",277105,50.84111121,-0.107296646,5.925459643,"england",60286978.9149499,638673.4999,1840543.645985,199107.92621,60286978.9149499,17340118.8109949,3250528.733955,39696331.37,60286978.9149499,28.7626268940388,5.39175920316176,65.8456139027994
"Bristol",6707710.275,145247.9255,810240.9013,12764235.12,38721.90613,18519.3925,6004.553584,72823.67274,301479.6831,0,0,27623.89575,0,53971.84739,0,0,0,265582.2461,283359.317,12341895.94,58613856.51,92451273.186094,613287,190826,257976,73455508,93513362,"inland",425215,51.45183731,-2.589760459,4.687712278,"england",93513362.186094,456408.2461,257976,667258.84739,93513362.186094,20819783.652864,1737826.08323,70955752.45,93513362.186094,22.2639665243049,1.85837194022784,75.8776615354672
"Broadstairs",164295.8858,1992.324366,1791264.548,997770.1397,0,226647.2932,0,0,0,0,0,0,70.58849545,0,0,107353.6657,0,194206.1988,82765.17537,1759658.297,6650733.173,11976757.2894314,951,396093,333453,7692251,12642777,"coastal",25775,51.36394518,1.423654353,6.665250124,"england",12707254.2894314,590299.1988,333523.58849545,951,12707254.2894315,3181970.191066,1114892.62836545,8410391.47,12707254.2894315,25.0405801173935,8.77367055834162,66.1857493242649
"Bromley",14843092.04,706955.76267,4055349.465,21475635.87,0,280907.9179,400.137141,0,2200.670965,126018.934786,0,300.1067943,0,72360.40247,0,0,0,0,0,10740772.21,65358347.98,117662341.497726,391046,0,0,81146474,117988973,"inland",333000,51.3802026,0.044456559,7.504492346,"england",118053387.497726,0,0,463406.40247,118053387.497726,41490860.9052563,463406.40247,76099120.19,118053387.497726,35.1458452694171,0.392539690975767,64.4616150396071
"Bromsgrove",326276.831,16613.23959,1056361.808,3656463.564,51240.49425,0,0,0,0,0,0,0,0,19228.94861,0,0,0,0,0,1337816.711,7650769.665,14114771.26145,52384,0,0,9154170,14167156,"inland",34755,52.33088081,-2.057119032,7.004090595,"england",14167155.26145,0,0,71612.94861,14167155.26145,5106955.93684,71612.94861,8988586.376,14167155.26145,36.0478574745097,0.505485732939377,63.4466567925509
"Burgess Hill",1599067.031,9644.85728,878156.7737,3141634.781,0,1200.439012,0,500.1802559,0,2899.576225,0,0,0,8172.888365,0,0,0,0,0,1165592.583,6915485.975,13722355.0848379,89619,0,0,8839553,13811974,"inland",33355,50.95734719,-0.131082463,8.703985258,"england",13811974.0848379,0,0,97791.888365,13811974.0848379,5632603.458217,98292.0686209,8081078.558,13811974.0848379,40.7805822948958,0.711643882454139,58.5077738226501
"Burnley",2895197.754,56305.35974,123564.9841,6071506.443,282285.9299,6280.783787,124641.6401,3660.196964,3556.791406,316413.9199,0,7442.738438,0,12337.04484,0,0,0,0,0,5295297.764,10779935.06,25978426.410175,333558,0,0,17018459,26311985,"inland",78255,53.79370582,-2.233979338,3.313787517,"england",26311984.410175,0,0,345895.04484,26311984.410175,9887196.344371,349555.241804,16075232.824,26311984.410175,37.5767794258329,1.32850201016699,61.0947185640001
"Burntwood",708582.4928,22144.86098,1152185.086,2770624.172,0,0,16482.44648,0,21085.82708,2763.672662,0,0,0,13174.43643,0,0,0,0,0,1028282.171,6214897.687,11950222.852432,74466,0,0,7463445,12024689,"inland",27900,52.67929249,-1.924150327,6.804489214,"england",12024688.852432,0,0,87640.43643,12024688.852432,4693868.558002,87640.43643,7243179.858,12024688.852432,39.0352600021968,0.728837456881678,60.2359025409216
"Burton upon Trent",2497431.95,24497.36809,4358556.693,9440277.386,100.0782991,300.2358385,0,1813.077105,600.4708285,38500.20949,0,2001.57267,0,280825.151,0,0,0,0,0,7677685.547,13504162.3,37826752.0393211,966542,0,0,23641632,38793294,"inland",76255,52.80213225,-1.647046627,5.784876992,"england",38793294.0393211,0,0,1247367.151,38793294.0393211,16362265.9642161,1249180.228105,21181847.847,38793294.0393211,42.1780783751728,3.22009321208667,54.6018284127405
"Bury (Bury)",3546694.479,4339.283843,200880.5219,7747367.862,663449.7673,300.2371405,19322.84156,800.6300108,800.627345,86654.14006,0,400.315539,0,23368.0518,0,0,0,0,0,5845611.38,13419632.6,31559622.7374983,777987,0,0,19624204,32337610,"inland",81095,53.5948683,-2.29392758,4.970664799,"england",32337609.7374983,0,0,801355.0518,32337609.7374983,12270210.0756875,802155.6818108,19265243.98,32337609.7374983,37.9440848451428,2.48056578183214,59.5753493730251
